"ibge","municipio","latitude","longitude","cod_estado","estado","uf","regiao","capital"
210087,"Araguanã",-2.94644,-45.6589,21,"Maranhão","MA","Nordeste",0
520215,"Araguapaz",-15.0909,-50.6315,52,"Goiás","GO","Centro-Oeste",0
310350,"Araguari",-18.6456,-48.1934,31,"Minas Gerais","MG","Sudeste",0
170220,"Araguatins",-5.64659,-48.1232,17,"Tocantins","TO","Norte",0
210090,"Araioses",-2.89091,-41.905,21,"Maranhão","MA","Nordeste",0
500124,"Aral Moreira",-22.9385,-55.6334,50,"Mato Grosso do Sul","MS","Centro-Oeste",0
290220,"Aramari",-12.0884,-38.4969,29,"Bahia","BA","Nordeste",0
430085,"Arambaré",-30.9092,-51.5046,43,"Rio Grande do Sul","RS","Sul",0
210095,"Arame",-4.88347,-46.0032,21,"Maranhão","MA","Nordeste",0
350300,"Aramina",-20.0882,-47.7873,35,"São Paulo","SP","Sudeste",0
350310,"Arandu",-23.1386,-49.0487,35,"São Paulo","SP","Sudeste",0
310360,"Arantina",-21.9102,-44.2555,31,"Minas Gerais","MG","Sudeste",0
350315,"Arapeí",-22.6717,-44.4441,35,"São Paulo","SP","Sudeste",0
270030,"Arapiraca",-9.75487,-36.6615,27,"Alagoas","AL","Nordeste",0
170230,"Arapoema",-7.65463,-49.0637,17,"Tocantins","TO","Norte",0
310370,"Araponga",-20.6686,-42.5178,31,"Minas Gerais","MG","Sudeste",0
410150,"Arapongas",-23.4153,-51.4259,41,"Paraná","PR","Sul",0
310375,"Araporã",-18.4357,-49.1847,31,"Minas Gerais","MG","Sudeste",0
410160,"Arapoti",-24.1548,-49.8285,41,"Paraná","PR","Sul",0
310380,"Arapuá",-19.0268,-46.1484,31,"Minas Gerais","MG","Sudeste",0
410165,"Arapuã",-24.3132,-51.7856,41,"Paraná","PR","Sul",0
510125,"Araputanga",-15.4641,-58.3425,51,"Mato Grosso","MT","Centro-Oeste",0
420130,"Araquari",-26.3754,-48.7188,42,"Santa Catarina","SC","Sul",0
250090,"Arara",-6.82813,-35.7552,25,"Paraíba","PB","Nordeste",0
420140,"Araranguá",-28.9356,-49.4918,42,"Santa Catarina","SC","Sul",0
350320,"Araraquara",-21.7845,-48.178,35,"São Paulo","SP","Sudeste",0
350330,"Araras",-22.3572,-47.3842,35,"São Paulo","SP","Sudeste",0
230125,"Ararendá",-4.74567,-40.831,23,"Ceará","CE","Nordeste",0
210100,"Arari",-3.45214,-44.7665,21,"Maranhão","MA","Nordeste",0
430087,"Araricá",-29.6168,-50.9291,43,"Rio Grande do Sul","RS","Sul",0
230130,"Araripe",-7.21319,-40.1359,23,"Ceará","CE","Nordeste",0
260110,"Araripina",-7.57073,-40.494,26,"Pernambuco","PE","Nordeste",0
330020,"Araruama",-22.8697,-42.3326,33,"Rio de Janeiro","RJ","Sudeste",0
250100,"Araruna",-6.54848,-35.7498,25,"Paraíba","PB","Nordeste",0
410170,"Araruna",-23.9315,-52.5021,41,"Paraná","PR","Sul",0
290225,"Arataca",-15.2651,-39.419,29,"Bahia","BA","Nordeste",0
430090,"Aratiba",-27.3978,-52.2975,43,"Rio Grande do Sul","RS","Sul",0
230140,"Aratuba",-4.41229,-39.0471,23,"Ceará","CE","Nordeste",0
290230,"Aratuípe",-13.0716,-39.0038,29,"Bahia","BA","Nordeste",0
280040,"Arauá",-11.2614,-37.6201,28,"Sergipe","SE","Nordeste",0
410180,"Araucária",-25.5859,-49.4047,41,"Paraná","PR","Sul",0
310390,"Araújos",-19.9405,-45.1671,31,"Minas Gerais","MG","Sudeste",0
310400,"Araxá",-19.5902,-46.9438,31,"Minas Gerais","MG","Sudeste",0
310410,"Arceburgo",-21.359,-46.9401,31,"Minas Gerais","MG","Sudeste",0
350335,"Arco-Íris",-21.7728,-50.466,35,"São Paulo","SP","Sudeste",0
310420,"Arcos",-20.2863,-45.5373,31,"Minas Gerais","MG","Sudeste",0
260120,"Arcoverde",-8.41519,-37.0577,26,"Pernambuco","PE","Nordeste",0
310430,"Areado",-21.3572,-46.1421,31,"Minas Gerais","MG","Sudeste",0
330022,"Areal",-22.2283,-43.1118,33,"Rio de Janeiro","RJ","Sudeste",0
350340,"Arealva",-22.031,-48.9135,35,"São Paulo","SP","Sudeste",0
250110,"Areia",-6.96396,-35.6977,25,"Paraíba","PB","Nordeste",0
240110,"Areia Branca",-4.95254,-37.1252,24,"Rio Grande do Norte","RN","Nordeste",0
280050,"Areia Branca",-10.758,-37.3251,28,"Sergipe","SE","Nordeste",0
250115,"Areia de Baraúnas",-7.11702,-36.9404,25,"Paraíba","PB","Nordeste",0
250120,"Areial",-7.04789,-35.9313,25,"Paraíba","PB","Nordeste",0
350350,"Areias",-22.5786,-44.6992,35,"São Paulo","SP","Sudeste",0
350360,"Areiópolis",-22.6672,-48.6681,35,"São Paulo","SP","Sudeste",0
510130,"Arenápolis",-14.4472,-56.8437,51,"Mato Grosso","MT","Centro-Oeste",0
520235,"Arenópolis",-16.3837,-51.5563,52,"Goiás","GO","Centro-Oeste",0
240120,"Arês",-6.18831,-35.1608,24,"Rio Grande do Norte","RN","Nordeste",0
310440,"Argirita",-21.6083,-42.8292,31,"Minas Gerais","MG","Sudeste",0
310445,"Aricanduva",-17.8666,-42.5533,31,"Minas Gerais","MG","Sudeste",0
310450,"Arinos",-15.9187,-46.1043,31,"Minas Gerais","MG","Sudeste",0
510140,"Aripuanã",-10.1723,-59.4568,51,"Mato Grosso","MT","Centro-Oeste",0
110002,"Ariquemes",-9.90571,-63.0325,11,"Rondônia","RO","Norte",0
350370,"Ariranha",-21.1872,-48.7904,35,"São Paulo","SP","Sudeste",0
410185,"Ariranha do Ivaí",-24.3857,-51.5839,41,"Paraná","PR","Sul",0
330023,"Armação dos Búzios",-22.7528,-41.8846,33,"Rio de Janeiro","RJ","Sudeste",0
420150,"Armazém",-28.2448,-49.0215,42,"Santa Catarina","SC","Sul",0
230150,"Arneiroz",-6.3165,-40.1653,23,"Ceará","CE","Nordeste",0
220090,"Aroazes",-6.11022,-41.7822,22,"Piauí","PI","Nordeste",0
250130,"Aroeiras",-7.54473,-35.7066,25,"Paraíba","PB","Nordeste",0
220095,"Aroeiras do Itaim",-7.24502,-41.5325,22,"Piauí","PI","Nordeste",0
220100,"Arraial",-6.65075,-42.5418,22,"Piauí","PI","Nordeste",0
330025,"Arraial do Cabo",-22.9774,-42.0267,33,"Rio de Janeiro","RJ","Sudeste",0
170240,"Arraias",-12.9287,-46.9359,17,"Tocantins","TO","Norte",0
430100,"Arroio do Meio",-29.4014,-51.9557,43,"Rio Grande do Sul","RS","Sul",0
430107,"Arroio do Padre",-31.4389,-52.4246,43,"Rio Grande do Sul","RS","Sul",0
430105,"Arroio do Sal",-29.5439,-49.8895,43,"Rio Grande do Sul","RS","Sul",0
430120,"Arroio do Tigre",-29.3348,-53.0966,43,"Rio Grande do Sul","RS","Sul",0
430110,"Arroio dos Ratos",-30.0875,-51.7275,43,"Rio Grande do Sul","RS","Sul",0
430130,"Arroio Grande",-32.2327,-53.0862,43,"Rio Grande do Sul","RS","Sul",0
420160,"Arroio Trinta",-26.9257,-51.3407,42,"Santa Catarina","SC","Sul",0
350380,"Artur Nogueira",-22.5727,-47.1727,35,"São Paulo","SP","Sudeste",0
520250,"Aruanã",-14.9166,-51.075,52,"Goiás","GO","Centro-Oeste",0
350390,"Arujá",-23.3965,-46.32,35,"São Paulo","SP","Sudeste",0
420165,"Arvoredo",-27.0748,-52.4543,42,"Santa Catarina","SC","Sul",0
430140,"Arvorezinha",-28.8737,-52.1781,43,"Rio Grande do Sul","RS","Sul",0
420170,"Ascurra",-26.9548,-49.3783,42,"Santa Catarina","SC","Sul",0
350395,"Aspásia",-20.16,-50.728,35,"São Paulo","SP","Sudeste",0
410190,"Assaí",-23.3697,-50.8459,41,"Paraná","PR","Sul",0
230160,"Assaré",-6.8669,-39.8689,23,"Ceará","CE","Nordeste",0
350400,"Assis",-22.66,-50.4183,35,"São Paulo","SP","Sudeste",0
120005,"Assis Brasil",-10.9298,-69.5738,12,"Acre","AC","Norte",0
410200,"Assis Chateaubriand",-24.4168,-53.5213,41,"Paraná","PR","Sul",0
250135,"Assunção",-7.07231,-36.725,25,"Paraíba","PB","Nordeste",0
220105,"Assunção do Piauí",-5.865,-41.0389,22,"Piauí","PI","Nordeste",0
310460,"Astolfo Dutra",-21.3184,-42.8572,31,"Minas Gerais","MG","Sudeste",0
410210,"Astorga",-23.2318,-51.6668,41,"Paraná","PR","Sul",0
270040,"Atalaia",-9.5119,-36.0086,27,"Alagoas","AL","Nordeste",0
410220,"Atalaia",-23.1517,-52.0551,41,"Paraná","PR","Sul",0
130020,"Atalaia do Norte",-4.37055,-70.1967,13,"Amazonas","AM","Norte",0
420180,"Atalanta",-27.4219,-49.7789,42,"Santa Catarina","SC","Sul",0
310470,"Ataléia",-18.0438,-41.1149,31,"Minas Gerais","MG","Sudeste",0
350410,"Atibaia",-23.1171,-46.5563,35,"São Paulo","SP","Sudeste",0
320070,"Atilio Vivacqua",-20.913,-41.1986,32,"Espírito Santo","ES","Sudeste",0
170255,"Augustinópolis",-5.46863,-47.8863,17,"Tocantins","TO","Norte",0
150090,"Augusto Corrêa",-1.05109,-46.6147,15,"Pará","PA","Norte",0
310480,"Augusto de Lima",-18.0997,-44.2655,31,"Minas Gerais","MG","Sudeste",0
430150,"Augusto Pestana",-28.5172,-53.9883,43,"Rio Grande do Sul","RS","Sul",0
240130,"Augusto Severo Campo Grande)",-5.86206,-37.3135,24,"Rio Grande do Norte","RN","Nordeste",0
430155,"Áurea",-27.6936,-52.0505,43,"Rio Grande do Sul","RS","Sul",0
290240,"Aurelino Leal",-14.321,-39.329,29,"Bahia","BA","Nordeste",0
350420,"Auriflama",-20.6836,-50.5572,35,"São Paulo","SP","Sudeste",0
520260,"Aurilândia",-16.6773,-50.4641,52,"Goiás","GO","Centro-Oeste",0
230170,"Aurora",-6.93349,-38.9742,23,"Ceará","CE","Nordeste",0
420190,"Aurora",-27.3098,-49.6295,42,"Santa Catarina","SC","Sul",0
150095,"Aurora do Pará",-2.14898,-47.5677,15,"Pará","PA","Norte",0
170270,"Aurora do Tocantins",-12.7105,-46.4076,17,"Tocantins","TO","Norte",0
130030,"Autazes",-3.58574,-59.1256,13,"Amazonas","AM","Norte",0
350430,"Avaí",-22.1514,-49.3356,35,"São Paulo","SP","Sudeste",0
350440,"Avanhandava",-21.4584,-49.9509,35,"São Paulo","SP","Sudeste",0
350450,"Avaré",-23.1067,-48.9251,35,"São Paulo","SP","Sudeste",0
150100,"Aveiro",-3.60841,-55.3199,15,"Pará","PA","Norte",0
220110,"Avelino Lopes",-10.1345,-43.9563,22,"Piauí","PI","Nordeste",0
520280,"Avelinópolis",-16.4672,-49.7579,52,"Goiás","GO","Centro-Oeste",0
210110,"Axixá",-2.83939,-44.062,21,"Maranhão","MA","Nordeste",0
170290,"Axixá do Tocantins",-5.61275,-47.7701,17,"Tocantins","TO","Norte",0
170300,"Babaçulândia",-7.20923,-47.7613,17,"Tocantins","TO","Norte",0
210120,"Bacabal",-4.22447,-44.7832,21,"Maranhão","MA","Nordeste",0
210125,"Bacabeira",-2.96452,-44.3164,21,"Maranhão","MA","Nordeste",0
210130,"Bacuri",-1.6965,-45.1328,21,"Maranhão","MA","Nordeste",0
210135,"Bacurituba",-2.71,-44.7329,21,"Maranhão","MA","Nordeste",0
350460,"Bady Bassitt",-20.9197,-49.4385,35,"São Paulo","SP","Sudeste",0
310490,"Baependi",-21.957,-44.8874,31,"Minas Gerais","MG","Sudeste",0
430160,"Bagé",-31.3297,-54.0999,43,"Rio Grande do Sul","RS","Sul",0
150110,"Bagre",-1.90057,-50.1987,15,"Pará","PA","Norte",0
250140,"Baía da Traição",-6.69209,-34.9381,25,"Paraíba","PB","Nordeste",0
240140,"Baía Formosa",-6.37161,-35.0033,24,"Rio Grande do Norte","RN","Nordeste",0
290250,"Baianópolis",-12.3016,-44.5388,29,"Bahia","BA","Nordeste",0
150120,"Baião",-2.79021,-49.6694,15,"Pará","PA","Norte",0
290260,"Baixa Grande",-11.9519,-40.169,29,"Bahia","BA","Nordeste",0
220115,"Baixa Grande do Ribeiro",-7.84903,-45.219,22,"Piauí","PI","Nordeste",0
230180,"Baixio",-6.71945,-38.7134,23,"Ceará","CE","Nordeste",0
320080,"Baixo Guandu",-19.5213,-41.0109,32,"Espírito Santo","ES","Sudeste",0
350470,"Balbinos",-21.8963,-49.3619,35,"São Paulo","SP","Sudeste",0
310500,"Baldim",-19.2832,-43.9613,31,"Minas Gerais","MG","Sudeste",0
520310,"Baliza",-16.1966,-52.5393,52,"Goiás","GO","Centro-Oeste",0
420195,"Balneário Arroio do Silva",-28.9806,-49.4237,42,"Santa Catarina","SC","Sul",0
420205,"Balneário Barra do Sul",-26.4597,-48.6123,42,"Santa Catarina","SC","Sul",0
420200,"Balneário Camboriú",-26.9926,-48.6352,42,"Santa Catarina","SC","Sul",0
420207,"Balneário Gaivota",-29.1527,-49.5841,42,"Santa Catarina","SC","Sul",0
421280,"Balneário Piçarras",-26.7639,-48.6717,42,"Santa Catarina","SC","Sul",0
430163,"Balneário Pinhal",-30.2419,-50.2337,43,"Rio Grande do Sul","RS","Sul",0
422000,"Balneário Rincão",-28.8314,-49.2352,42,"Santa Catarina","SC","Sul",0
410230,"Balsa Nova",-25.5804,-49.6291,41,"Paraná","PR","Sul",0
350480,"Bálsamo",-20.7348,-49.5865,35,"São Paulo","SP","Sudeste",0
210140,"Balsas",-7.53214,-46.0372,21,"Maranhão","MA","Nordeste",0
310510,"Bambuí",-20.0166,-45.9754,31,"Minas Gerais","MG","Sudeste",0
230185,"Banabuiú",-5.30454,-38.9132,23,"Ceará","CE","Nordeste",0
350490,"Bananal",-22.6819,-44.3281,35,"São Paulo","SP","Sudeste",0
250150,"Bananeiras",-6.74775,-35.6246,25,"Paraíba","PB","Nordeste",0
310520,"Bandeira",-15.8783,-40.5622,31,"Minas Gerais","MG","Sudeste",0
310530,"Bandeira do Sul",-21.7308,-46.3833,31,"Minas Gerais","MG","Sudeste",0
420208,"Bandeirante",-26.7705,-53.6413,42,"Santa Catarina","SC","Sul",0
410240,"Bandeirantes",-23.1078,-50.3704,41,"Paraná","PR","Sul",0
500150,"Bandeirantes",-19.9275,-54.3585,50,"Mato Grosso do Sul","MS","Centro-Oeste",0
170305,"Bandeirantes do Tocantins",-7.75612,-48.5836,17,"Tocantins","TO","Norte",0
150125,"Bannach",-7.34779,-50.3959,15,"Pará","PA","Norte",0
290265,"Banzaê",-10.5788,-38.6212,29,"Bahia","BA","Nordeste",0
430165,"Barão",-29.3725,-51.4949,43,"Rio Grande do Sul","RS","Sul",0
350500,"Barão de Antonina",-23.6284,-49.5634,35,"São Paulo","SP","Sudeste",0
310540,"Barão de Cocais",-19.9389,-43.4755,31,"Minas Gerais","MG","Sudeste",0
430170,"Barão de Cotegipe",-27.6208,-52.3798,43,"Rio Grande do Sul","RS","Sul",0
210150,"Barão de Grajaú",-6.74463,-43.0261,21,"Maranhão","MA","Nordeste",0
510160,"Barão de Melgaço",-16.2067,-55.9623,51,"Mato Grosso","MT","Centro-Oeste",0
310550,"Barão de Monte Alto",-21.2444,-42.2372,31,"Minas Gerais","MG","Sudeste",0
430175,"Barão do Triunfo",-30.3891,-51.7384,43,"Rio Grande do Sul","RS","Sul",0
240145,"Baraúna",-5.06977,-37.6129,24,"Rio Grande do Norte","RN","Nordeste",0
250153,"Baraúna",-6.63484,-36.2601,25,"Paraíba","PB","Nordeste",0
310560,"Barbacena",-21.2214,-43.7703,31,"Minas Gerais","MG","Sudeste",0
230190,"Barbalha",-7.2982,-39.3021,23,"Ceará","CE","Nordeste",0
350510,"Barbosa",-21.2657,-49.9518,35,"São Paulo","SP","Sudeste",0
410250,"Barbosa Ferraz",-24.0334,-52.004,41,"Paraná","PR","Sul",0
150130,"Barcarena",-1.51187,-48.6195,15,"Pará","PA","Norte",0
240150,"Barcelona",-5.94284,-35.9247,24,"Rio Grande do Norte","RN","Nordeste",0
130040,"Barcelos",-0.983373,-62.9311,13,"Amazonas","AM","Norte",0
350520,"Bariri",-22.073,-48.7438,35,"São Paulo","SP","Sudeste",0
290270,"Barra",-11.0859,-43.1459,29,"Bahia","BA","Nordeste",0
350530,"Barra Bonita",-22.4909,-48.5583,35,"São Paulo","SP","Sudeste",0
420209,"Barra Bonita",-26.654,-53.44,42,"Santa Catarina","SC","Sul",0
220117,"Barra D'Alcântara",-6.51645,-42.1146,22,"Piauí","PI","Nordeste",0
290280,"Barra da Estiva",-13.6237,-41.3347,29,"Bahia","BA","Nordeste",0
260130,"Barra de Guabiraba",-8.42075,-35.6585,26,"Pernambuco","PE","Nordeste",0
250160,"Barra de Santa Rosa",-6.71816,-36.0671,25,"Paraíba","PB","Nordeste",0
250157,"Barra de Santana",-7.51809,-35.9913,25,"Paraíba","PB","Nordeste",0
270050,"Barra de Santo Antônio",-9.4023,-35.5101,27,"Alagoas","AL","Nordeste",0
320090,"Barra de São Francisco",-18.7548,-40.8965,32,"Espírito Santo","ES","Sudeste",0
250170,"Barra de São Miguel",-7.74603,-36.3209,25,"Paraíba","PB","Nordeste",0
270060,"Barra de São Miguel",-9.83842,-35.9057,27,"Alagoas","AL","Nordeste",0
510170,"Barra do Bugres",-15.0702,-57.1878,51,"Mato Grosso","MT","Centro-Oeste",0
350535,"Barra do Chapéu",-24.4722,-49.0238,35,"São Paulo","SP","Sudeste",0
290290,"Barra do Choça",-14.8654,-40.5791,29,"Bahia","BA","Nordeste",0
210160,"Barra do Corda",-5.49682,-45.2485,21,"Maranhão","MA","Nordeste",0
510180,"Barra do Garças",-15.8804,-52.264,51,"Mato Grosso","MT","Centro-Oeste",0
430185,"Barra do Guarita",-27.1927,-53.7109,43,"Rio Grande do Sul","RS","Sul",0
410270,"Barra do Jacaré",-23.116,-50.1842,41,"Paraná","PR","Sul",0
290300,"Barra do Mendes",-11.81,-42.059,29,"Bahia","BA","Nordeste",0
170307,"Barra do Ouro",-7.69593,-47.6776,17,"Tocantins","TO","Norte",0
330030,"Barra do Piraí",-22.4715,-43.8269,33,"Rio de Janeiro","RJ","Sudeste",0
430187,"Barra do Quaraí",-30.2029,-57.5497,43,"Rio Grande do Sul","RS","Sul",0
430190,"Barra do Ribeiro",-30.2939,-51.3014,43,"Rio Grande do Sul","RS","Sul",0
430192,"Barra do Rio Azul",-27.4069,-52.4084,43,"Rio Grande do Sul","RS","Sul",0
290310,"Barra do Rocha",-14.2,-39.5991,29,"Bahia","BA","Nordeste",0
350540,"Barra do Turvo",-24.759,-48.5013,35,"São Paulo","SP","Sudeste",0
280060,"Barra dos Coqueiros",-10.8996,-37.0323,28,"Sergipe","SE","Nordeste",0
430195,"Barra Funda",-27.9205,-53.0391,43,"Rio Grande do Sul","RS","Sul",0
310570,"Barra Longa",-20.2869,-43.0402,31,"Minas Gerais","MG","Sudeste",0
330040,"Barra Mansa",-22.5481,-44.1752,33,"Rio de Janeiro","RJ","Sudeste",0
420210,"Barra Velha",-26.637,-48.6933,42,"Santa Catarina","SC","Sul",0
410260,"Barracão",-26.2502,-53.6324,41,"Paraná","PR","Sul",0
430180,"Barracão",-27.6739,-51.4585,43,"Rio Grande do Sul","RS","Sul",0
220120,"Barras",-4.24468,-42.2922,22,"Piauí","PI","Nordeste",0
230195,"Barreira",-4.28921,-38.6429,23,"Ceará","CE","Nordeste",0
290320,"Barreiras",-12.1439,-44.9968,29,"Bahia","BA","Nordeste",0
220130,"Barreiras do Piauí",-9.9296,-45.4702,22,"Piauí","PI","Nordeste",0
130050,"Barreirinha",-2.79886,-57.0679,13,"Amazonas","AM","Norte",0
210170,"Barreirinhas",-2.75863,-42.8232,21,"Maranhão","MA","Nordeste",0
260140,"Barreiros",-8.81605,-35.1832,26,"Pernambuco","PE","Nordeste",0
350550,"Barretos",-20.5531,-48.5698,35,"São Paulo","SP","Sudeste",0
350560,"Barrinha",-21.1864,-48.1636,35,"São Paulo","SP","Sudeste",0
230200,"Barro",-7.17188,-38.7741,23,"Ceará","CE","Nordeste",0
290323,"Barro Alto",-11.7605,-41.9054,29,"Bahia","BA","Nordeste",0
520320,"Barro Alto",-14.9658,-48.9086,52,"Goiás","GO","Centro-Oeste",0
220140,"Barro Duro",-5.81673,-42.5147,22,"Piauí","PI","Nordeste",0
290330,"Barro Preto",-14.7948,-39.476,29,"Bahia","BA","Nordeste",0
290327,"Barrocas",-11.5272,-39.0776,29,"Bahia","BA","Nordeste",0
170310,"Barrolândia",-9.83404,-48.7252,17,"Tocantins","TO","Norte",0
230205,"Barroquinha",-3.02051,-41.1358,23,"Ceará","CE","Nordeste",0
430200,"Barros Cassal",-29.0947,-52.5836,43,"Rio Grande do Sul","RS","Sul",0
310590,"Barroso",-21.1907,-43.972,31,"Minas Gerais","MG","Sudeste",0
350570,"Barueri",-23.5057,-46.879,35,"São Paulo","SP","Sudeste",0
350580,"Bastos",-21.921,-50.7357,35,"São Paulo","SP","Sudeste",0
500190,"Bataguassu",-21.7159,-52.4221,50,"Mato Grosso do Sul","MS","Centro-Oeste",0
220150,"Batalha",-4.0223,-42.0787,22,"Piauí","PI","Nordeste",0
270070,"Batalha",-9.6742,-37.133,27,"Alagoas","AL","Nordeste",0
350590,"Batatais",-20.8929,-47.5921,35,"São Paulo","SP","Sudeste",0
500200,"Batayporã",-22.2944,-53.2705,50,"Mato Grosso do Sul","MS","Centro-Oeste",0
230210,"Baturité",-4.32598,-38.8812,23,"Ceará","CE","Nordeste",0
350600,"Bauru",-22.3246,-49.0871,35,"São Paulo","SP","Sudeste",0
250180,"Bayeux",-7.1238,-34.9293,25,"Paraíba","PB","Nordeste",0
350610,"Bebedouro",-20.9491,-48.4791,35,"São Paulo","SP","Sudeste",0
230220,"Beberibe",-4.17741,-38.1271,23,"Ceará","CE","Nordeste",0
230230,"Bela Cruz",-3.04996,-40.1671,23,"Ceará","CE","Nordeste",0
500210,"Bela Vista",-22.1073,-56.5263,50,"Mato Grosso do Sul","MS","Centro-Oeste",0
410275,"Bela Vista da Caroba",-25.8842,-53.6725,41,"Paraná","PR","Sul",0
520330,"Bela Vista de Goiás",-16.9693,-48.9513,52,"Goiás","GO","Centro-Oeste",0
310600,"Bela Vista de Minas",-19.8302,-43.0922,31,"Minas Gerais","MG","Sudeste",0
210177,"Bela Vista do Maranhão",-3.72618,-45.3075,21,"Maranhão","MA","Nordeste",0
410280,"Bela Vista do Paraíso",-22.9937,-51.1927,41,"Paraná","PR","Sul",0
220155,"Bela Vista do Piauí",-7.98809,-41.8675,22,"Piauí","PI","Nordeste",0
420213,"Bela Vista do Toldo",-26.2746,-50.4664,42,"Santa Catarina","SC","Sul",0
210173,"Belágua",-3.15485,-43.5122,21,"Maranhão","MA","Nordeste",0
150140,"Belém",-1.4554,-48.4898,15,"Pará","PA","Norte",1
250190,"Belém",-6.74261,-35.5166,25,"Paraíba","PB","Nordeste",0
270080,"Belém",-9.57047,-36.4904,27,"Alagoas","AL","Nordeste",0
260150,"Belém de Maria",-8.62504,-35.8335,26,"Pernambuco","PE","Nordeste",0
250200,"Belém do Brejo do Cruz",-6.18515,-37.5348,25,"Paraíba","PB","Nordeste",0
220157,"Belém do Piauí",-7.36652,-40.9688,22,"Piauí","PI","Nordeste",0
260160,"Belém do São Francisco",-8.75046,-38.9623,26,"Pernambuco","PE","Nordeste",0
330045,"Belford Roxo",-22.764,-43.3992,33,"Rio de Janeiro","RJ","Sudeste",0
310610,"Belmiro Braga",-21.944,-43.4084,31,"Minas Gerais","MG","Sudeste",0
290340,"Belmonte",-15.8608,-38.8758,29,"Bahia","BA","Nordeste",0
420215,"Belmonte",-26.843,-53.5758,42,"Santa Catarina","SC","Sul",0
290350,"Belo Campo",-15.0334,-41.2652,29,"Bahia","BA","Nordeste",0
310620,"Belo Horizonte",-19.9102,-43.9266,31,"Minas Gerais","MG","Sudeste",1
260170,"Belo Jardim",-8.3313,-36.4258,26,"Pernambuco","PE","Nordeste",0
270090,"Belo Monte",-9.82272,-37.277,27,"Alagoas","AL","Nordeste",0
310630,"Belo Oriente",-19.2199,-42.4828,31,"Minas Gerais","MG","Sudeste",0
310640,"Belo Vale",-20.4077,-44.0275,31,"Minas Gerais","MG","Sudeste",0
150145,"Belterra",-2.63609,-54.9374,15,"Pará","PA","Norte",0
220160,"Beneditinos",-5.45676,-42.3638,22,"Piauí","PI","Nordeste",0
210180,"Benedito Leite",-7.21037,-44.5577,21,"Maranhão","MA","Nordeste",0
420220,"Benedito Novo",-26.781,-49.3593,42,"Santa Catarina","SC","Sul",0
150150,"Benevides",-1.36183,-48.2434,15,"Pará","PA","Norte",0
130060,"Benjamin Constant",-4.37768,-70.0342,13,"Amazonas","AM","Norte",0
430205,"Benjamin Constant do Sul",-27.5086,-52.5995,43,"Rio Grande do Sul","RS","Sul",0
350620,"Bento de Abreu",-21.2686,-50.814,35,"São Paulo","SP","Sudeste",0
240160,"Bento Fernandes",-5.69906,-35.813,24,"Rio Grande do Norte","RN","Nordeste",0
430210,"Bento Gonçalves",-29.1662,-51.5165,43,"Rio Grande do Sul","RS","Sul",0
210190,"Bequimão",-2.44162,-44.7842,21,"Maranhão","MA","Nordeste",0
310650,"Berilo",-16.9567,-42.4606,31,"Minas Gerais","MG","Sudeste",0
310665,"Berizal",-15.61,-41.7432,31,"Minas Gerais","MG","Sudeste",0
250205,"Bernardino Batista",-6.44572,-38.5521,25,"Paraíba","PB","Nordeste",0
350630,"Bernardino de Campos",-23.0164,-49.4679,35,"São Paulo","SP","Sudeste",0
210193,"Bernardo do Mearim",-4.62666,-44.7608,21,"Maranhão","MA","Nordeste",0
170320,"Bernardo Sayão",-7.87481,-48.8893,17,"Tocantins","TO","Norte",0
350635,"Bertioga",-23.8486,-46.1396,35,"São Paulo","SP","Sudeste",0
220170,"Bertolínia",-7.63338,-43.9498,22,"Piauí","PI","Nordeste",0
310660,"Bertópolis",-17.059,-40.58,31,"Minas Gerais","MG","Sudeste",0
130063,"Beruri",-3.89874,-61.3616,13,"Amazonas","AM","Norte",0
260180,"Betânia",-8.26787,-38.0345,26,"Pernambuco","PE","Nordeste",0
220173,"Betânia do Piauí",-8.14376,-40.7989,22,"Piauí","PI","Nordeste",0
310670,"Betim",-19.9668,-44.2008,31,"Minas Gerais","MG","Sudeste",0
260190,"Bezerros",-8.2328,-35.796,26,"Pernambuco","PE","Nordeste",0
310680,"Bias Fortes",-21.602,-43.7574,31,"Minas Gerais","MG","Sudeste",0
310690,"Bicas",-21.7232,-43.056,31,"Minas Gerais","MG","Sudeste",0
420230,"Biguaçu",-27.496,-48.6598,42,"Santa Catarina","SC","Sul",0
